policy,seed,rounds,S,k,top_gap_lambda,transition_dominance,context_noise_level,transition_variant,trust_scale_mult,gate_scale_mult,gate_mode,beta_gate_concentration,trust_floor,trust_cap,support_mask_enabled,avg_reward,cum_reward,oracle_cum_reward,reward_pct_oracle,cum_regret,top1_agreement,top2_agreement,transition_l1_error,off_support_leakage,runtime_seconds,policy_label,experiment_id
tm_tw_refined,20262395,100,50,2,0.0,0.45,0.3,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,5068.752856983975,506875.2856983975,1044055.6472005522,48.54868483854214,537180.3615021547,0.33,0.62,0.3436218112825689,0.0179589937880824,1.008473374999994,tm_tw_refined_dense,context_noise_refinement
tm_tw_refined,20262396,100,50,2,0.0,0.45,0.3,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,6840.502698775212,684050.2698775212,850257.8006864233,80.45210162438724,166207.5308089021,0.55,0.78,0.3445535632765603,0.017991735051777168,1.0250760419999096,tm_tw_refined_dense,context_noise_refinement
tm_tw_refined,20262397,100,50,2,0.0,0.45,0.3,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,6442.398434053108,644239.8434053108,954134.0460292135,67.5208945835673,309894.2026239027,0.39,0.6,0.3447444536306507,0.018013969142771757,1.0175504169999385,tm_tw_refined_dense,context_noise_refinement
tm_tw_refined,20262398,100,50,2,0.0,0.45,0.3,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,5348.80911072738,534880.911072738,900423.5336331862,59.40325758862688,365542.62256044825,0.39,0.66,0.34555586803280375,0.018029075042013502,1.012720457999876,tm_tw_refined_dense,context_noise_refinement
tm_tw_refined,20262399,100,50,2,0.0,0.45,0.3,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,7189.377777363574,718937.7777363574,939771.7465743641,76.50131857624089,220833.96883800672,0.53,0.73,0.3415296664262105,0.017837099930182506,1.0085284169999795,tm_tw_refined_dense,context_noise_refinement
tm_tw_refined,20262400,100,50,2,0.0,0.45,0.3,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,6567.746975119503,656774.6975119503,1085933.523475456,60.48019361350847,429158.8259635058,0.45,0.75,0.3478311226130428,0.01817139802125333,1.0180147500000203,tm_tw_refined_dense,context_noise_refinement
tm_tw_refined,20262401,100,50,2,0.0,0.45,0.3,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,6319.803174242684,631980.3174242683,774396.9599318433,81.60934896747149,142416.642507575,0.56,0.82,0.3418700769241616,0.01783705738107908,1.0151998339999864,tm_tw_refined_dense,context_noise_refinement
tm_tw_refined,20262402,100,50,2,0.0,0.45,0.3,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,9206.916347303355,920691.6347303356,1449551.4935360018,63.51562113081076,528859.8588056662,0.42,0.65,0.34648318058800603,0.018112515142193114,1.0137862079998285,tm_tw_refined_dense,context_noise_refinement
tm_tw_refined,20263217,100,50,2,0.0,0.45,0.3,gated_offline,1.0,1.0,deterministic,20.0,0.1,0.95,False,5847.298642702403,584729.8642702403,952491.8224487816,61.38948917870452,367761.9581785414,0.4,0.6,0.2712801864855068,0.0141609841537119,0.9664196250000144,tm_tw_refined_gated_offline,context_noise_refinement
tm_tw_refined,20263218,100,50,2,0.0,0.45,0.3,gated_offline,1.0,1.0,deterministic,20.0,0.1,0.95,False,8880.371135605821,888037.1135605822,1057113.1724752302,84.00586963468098,169076.05891464802,0.53,0.74,0.2678875960923688,0.0139958185578307,0.9678810420000444,tm_tw_refined_gated_offline,context_noise_refinement
tm_tw_refined,20263219,100,50,2,0.0,0.45,0.3,gated_offline,1.0,1.0,deterministic,20.0,0.1,0.95,False,6139.166265055037,613916.6265055037,1049843.282029194,58.47697813705035,435926.6555236904,0.35,0.63,0.2692330205105101,0.0140814429376605,0.9663078329999736,tm_tw_refined_gated_offline,context_noise_refinement
tm_tw_refined,20263220,100,50,2,0.0,0.45,0.3,gated_offline,1.0,1.0,deterministic,20.0,0.1,0.95,False,7636.801874561328,763680.1874561328,858824.6460769724,88.92155004453467,95144.45862083952,0.61,0.8,0.26564147018407314,0.013883494151607178,0.9763214580000295,tm_tw_refined_gated_offline,context_noise_refinement
tm_tw_refined,20263221,100,50,2,0.0,0.45,0.3,gated_offline,1.0,1.0,deterministic,20.0,0.1,0.95,False,5021.641408464126,502164.1408464125,1054814.5663153122,47.606864455861356,552650.4254688997,0.35,0.61,0.2689724244132798,0.014086458690401017,0.9764511660000608,tm_tw_refined_gated_offline,context_noise_refinement
tm_tw_refined,20263222,100,50,2,0.0,0.45,0.3,gated_offline,1.0,1.0,deterministic,20.0,0.1,0.95,False,6187.011256529614,618701.1256529614,870566.642011246,71.06878391567972,251865.5163582845,0.44,0.69,0.2665973998346546,0.013955743968840157,0.9805645829999321,tm_tw_refined_gated_offline,context_noise_refinement
tm_tw_refined,20263223,100,50,2,0.0,0.45,0.3,gated_offline,1.0,1.0,deterministic,20.0,0.1,0.95,False,7095.419188431052,709541.9188431052,906935.5131714112,78.23510145301823,197393.59432830603,0.45,0.66,0.26900285715861183,0.014046258049114286,0.9783697499999562,tm_tw_refined_gated_offline,context_noise_refinement
tm_tw_refined,20263224,100,50,2,0.0,0.45,0.3,gated_offline,1.0,1.0,deterministic,20.0,0.1,0.95,False,7550.841001310447,755084.1001310446,1079607.3575275093,69.94062191835373,324523.2573964647,0.48,0.79,0.26787621820516216,0.014017556136886803,1.0022221659999104,tm_tw_refined_gated_offline,context_noise_refinement
tm_tw_refined,20263225,100,50,2,0.0,0.45,0.3,gated_offline,1.0,1.0,deterministic,20.0,0.1,0.95,False,6657.749201853648,665774.9201853648,801545.1058608129,83.06144162284681,135770.18567544816,0.57,0.77,0.2700005089338661,0.014121925342367352,1.087556084000198,tm_tw_refined_gated_offline,context_noise_refinement
tm_tw_refined,20263226,100,50,2,0.0,0.45,0.3,gated_offline,1.0,1.0,deterministic,20.0,0.1,0.95,False,8531.485097371884,853148.5097371885,1337969.962637087,63.76439931847691,484821.45289989864,0.48,0.63,0.26767316615511205,0.013974712875818958,1.0897819999997864,tm_tw_refined_gated_offline,context_noise_refinement
tm_tw_refined,20263217,100,50,2,0.0,0.45,0.3,gated_offline,0.5,0.5,beta,20.0,0.1,0.95,False,6116.464211163856,611646.4211163856,882090.0822583254,69.34058475642868,270443.6611419398,0.39,0.66,0.2697500311766867,0.0140839267422397,1.04252791600004,tm_tw_refined_gated_offline_best_beta,context_noise_refinement
tm_tw_refined,20263218,100,50,2,0.0,0.45,0.3,gated_offline,0.5,0.5,beta,20.0,0.1,0.95,False,8707.708292507165,870770.8292507164,1060911.5558155973,82.07760811703984,190140.72656488093,0.56,0.76,0.2670897131403627,0.0139845169438013,1.039189083999986,tm_tw_refined_gated_offline_best_beta,context_noise_refinement
tm_tw_refined,20263219,100,50,2,0.0,0.45,0.3,gated_offline,0.5,0.5,beta,20.0,0.1,0.95,False,7080.459427360696,708045.9427360697,1093272.2747151272,64.76391646541704,385226.3319790575,0.38,0.62,0.2681988322481976,0.0140170107880379,1.0449303330000248,tm_tw_refined_gated_offline_best_beta,context_noise_refinement
tm_tw_refined,20263220,100,50,2,0.0,0.45,0.3,gated_offline,0.5,0.5,beta,20.0,0.1,0.95,False,5833.043798061411,583304.379806141,779671.2642131555,74.81414367564412,196366.88440701447,0.49,0.78,0.2679436902574457,0.013971360966613541,1.0298242080000364,tm_tw_refined_gated_offline_best_beta,context_noise_refinement
tm_tw_refined,20263221,100,50,2,0.0,0.45,0.3,gated_offline,0.5,0.5,beta,20.0,0.1,0.95,False,4426.694155079546,442669.4155079546,933732.4247418732,47.40859413020051,491063.00923391856,0.31,0.56,0.2693111761898845,0.014089364026955056,0.9942755409999791,tm_tw_refined_gated_offline_best_beta,context_noise_refinement
tm_tw_refined,20263222,100,50,2,0.0,0.45,0.3,gated_offline,0.5,0.5,beta,20.0,0.1,0.95,False,6111.214670238364,611121.4670238364,967841.8598892039,63.14269844598332,356720.39286536747,0.36,0.55,0.26912197354338613,0.014069484185451347,1.0103912919998947,tm_tw_refined_gated_offline_best_beta,context_noise_refinement
tm_tw_refined,20263223,100,50,2,0.0,0.45,0.3,gated_offline,0.5,0.5,beta,20.0,0.1,0.95,False,6172.87534871654,617287.534871654,940401.9371093641,65.64081915538063,323114.4022377101,0.46,0.71,0.2670366648687103,0.013961508604704773,0.9992450409999947,tm_tw_refined_gated_offline_best_beta,context_noise_refinement
tm_tw_refined,20263224,100,50,2,0.0,0.45,0.3,gated_offline,0.5,0.5,beta,20.0,0.1,0.95,False,7449.619884757106,744961.9884757106,992135.879581063,75.08668961657514,247173.89110535244,0.46,0.71,0.2681497003803123,0.01399241399471456,0.9776065410001138,tm_tw_refined_gated_offline_best_beta,context_noise_refinement
tm_tw_refined,20263225,100,50,2,0.0,0.45,0.3,gated_offline,0.5,0.5,beta,20.0,0.1,0.95,False,6449.846005312847,644984.6005312847,819709.9607274616,78.6844898113578,174725.36019617692,0.55,0.77,0.2681792842527143,0.014015138249925662,0.9990315830000327,tm_tw_refined_gated_offline_best_beta,context_noise_refinement
tm_tw_refined,20263226,100,50,2,0.0,0.45,0.3,gated_offline,0.5,0.5,beta,20.0,0.1,0.95,False,7110.768530655731,711076.8530655731,1156277.0943956715,61.49709758258401,445200.24133009836,0.39,0.66,0.26726759122509147,0.0139935481085018,1.0070433749999665,tm_tw_refined_gated_offline_best_beta,context_noise_refinement
tm_tw_refined,20264173,100,50,2,0.0,0.45,0.3,gated_offline_low_rank,1.0,1.0,deterministic,20.0,0.1,0.95,False,5335.559682196654,533555.9682196653,907909.1677100472,58.76754935357845,374353.1994903818,0.34,0.61,0.2690629341162252,0.0140723117104836,2.428002749999962,tm_tw_refined_gated_offline_low_rank,context_noise_refinement
tm_tw_refined,20264174,100,50,2,0.0,0.45,0.3,gated_offline_low_rank,1.0,1.0,deterministic,20.0,0.1,0.95,False,8407.564345483659,840756.4345483659,1020615.0847073484,82.37742584310762,179858.6501589825,0.46,0.66,0.2716078065367351,0.0142080845970605,2.420652542000028,tm_tw_refined_gated_offline_low_rank,context_noise_refinement
tm_tw_refined,20264175,100,50,2,0.0,0.45,0.3,gated_offline_low_rank,1.0,1.0,deterministic,20.0,0.1,0.95,False,6909.723066937799,690972.3066937799,1255074.209200136,55.0542989114675,564101.9025063562,0.43,0.61,0.267891614317272,0.0139951530337806,2.729611416000012,tm_tw_refined_gated_offline_low_rank,context_noise_refinement
tm_tw_refined,20264176,100,50,2,0.0,0.45,0.3,gated_offline_low_rank,1.0,1.0,deterministic,20.0,0.1,0.95,False,6913.0066372410765,691300.6637241077,815063.6756741626,84.81554071862092,123763.0119500549,0.44,0.7,0.26608913411421903,0.013900786233808752,2.5242842080001537,tm_tw_refined_gated_offline_low_rank,context_noise_refinement
tm_tw_refined,20264177,100,50,2,0.0,0.45,0.3,gated_offline_low_rank,1.0,1.0,deterministic,20.0,0.1,0.95,False,6466.964529835594,646696.4529835593,1023091.602940386,63.21002451050723,376395.1499568267,0.3,0.61,0.2705408155544646,0.014127058901247491,2.4754786670000613,tm_tw_refined_gated_offline_low_rank,context_noise_refinement
tm_tw_refined,20264178,100,50,2,0.0,0.45,0.3,gated_offline_low_rank,1.0,1.0,deterministic,20.0,0.1,0.95,False,6768.585505510692,676858.5505510692,957543.8200493637,70.68695305413549,280685.26949829445,0.46,0.68,0.26653944461326534,0.013936147845232246,2.4976108329999533,tm_tw_refined_gated_offline_low_rank,context_noise_refinement
tm_tw_refined,20264179,100,50,2,0.0,0.45,0.3,gated_offline_low_rank,1.0,1.0,deterministic,20.0,0.1,0.95,False,6936.651603234702,693665.1603234701,937597.4458550443,73.9832604482919,243932.28553157416,0.51,0.7,0.26770626969444783,0.013987146949848484,2.700151999999889,tm_tw_refined_gated_offline_low_rank,context_noise_refinement
tm_tw_refined,20264180,100,50,2,0.0,0.45,0.3,gated_offline_low_rank,1.0,1.0,deterministic,20.0,0.1,0.95,False,8536.43300817435,853643.300817435,1234733.4056881121,69.13583911190149,381090.1048706771,0.57,0.76,0.26926363622790944,0.014102688793701211,2.4712252090000675,tm_tw_refined_gated_offline_low_rank,context_noise_refinement
tm_tw_refined,20264181,100,50,2,0.0,0.45,0.3,gated_offline_low_rank,1.0,1.0,deterministic,20.0,0.1,0.95,False,6763.217402114285,676321.7402114285,762786.6882088047,88.66459662524849,86464.9479973762,0.51,0.82,0.26916233899167674,0.01407334796684407,2.43264175000013,tm_tw_refined_gated_offline_low_rank,context_noise_refinement
tm_tw_refined,20264182,100,50,2,0.0,0.45,0.3,gated_offline_low_rank,1.0,1.0,deterministic,20.0,0.1,0.95,False,7496.290482336309,749629.0482336308,1346805.3292342734,55.65979224776551,597176.2810006426,0.4,0.66,0.2684316006886455,0.014048007537260324,2.406492999999955,tm_tw_refined_gated_offline_low_rank,context_noise_refinement
tm_tw_refined,20264173,100,50,2,0.0,0.45,0.3,gated_offline_low_rank,1.0,1.0,beta,20.0,0.1,0.95,False,6661.5332634448605,666153.3263444861,945172.180108925,70.47957402509628,279018.8537644389,0.48,0.76,0.2659812003187385,0.0139107004844123,2.7710696249999955,tm_tw_refined_gated_offline_low_rank_best_beta,context_noise_refinement
tm_tw_refined,20264174,100,50,2,0.0,0.45,0.3,gated_offline_low_rank,1.0,1.0,beta,20.0,0.1,0.95,False,6461.010388224577,646101.0388224577,963458.4674862226,67.06060101461476,317357.42866376496,0.34,0.67,0.2700428480632527,0.0140976153922786,2.543761915999994,tm_tw_refined_gated_offline_low_rank_best_beta,context_noise_refinement
tm_tw_refined,20264175,100,50,2,0.0,0.45,0.3,gated_offline_low_rank,1.0,1.0,beta,20.0,0.1,0.95,False,6651.106500045904,665110.6500045904,1097672.4167322037,60.5928180271342,432561.7667276133,0.31,0.67,0.2676713110015055,0.0140100011693444,2.5274795000000267,tm_tw_refined_gated_offline_low_rank_best_beta,context_noise_refinement
tm_tw_refined,20264176,100,50,2,0.0,0.45,0.3,gated_offline_low_rank,1.0,1.0,beta,20.0,0.1,0.95,False,6443.948675073238,644394.8675073237,809288.3390811738,79.62487983441576,164893.47157385002,0.53,0.72,0.2716711598608179,0.014222396538072182,2.5148729579998417,tm_tw_refined_gated_offline_low_rank_best_beta,context_noise_refinement
tm_tw_refined,20264177,100,50,2,0.0,0.45,0.3,gated_offline_low_rank,1.0,1.0,beta,20.0,0.1,0.95,False,4885.984327636759,488598.4327636759,961112.7968151798,50.83674199144312,472514.3640515038,0.27,0.5,0.26802941998917873,0.01400506595102785,2.7030984999998964,tm_tw_refined_gated_offline_low_rank_best_beta,context_noise_refinement
tm_tw_refined,20264178,100,50,2,0.0,0.45,0.3,gated_offline_low_rank,1.0,1.0,beta,20.0,0.1,0.95,False,4353.21694738773,435321.694738773,914904.3917148553,47.58111324865604,479582.69697608234,0.29,0.55,0.2685913120203389,0.01404047893160185,2.767913000000135,tm_tw_refined_gated_offline_low_rank_best_beta,context_noise_refinement
tm_tw_refined,20264179,100,50,2,0.0,0.45,0.3,gated_offline_low_rank,1.0,1.0,beta,20.0,0.1,0.95,False,6770.28198845072,677028.198845072,877099.9996545367,77.18939677479568,200071.80080946477,0.54,0.75,0.2667132699406092,0.013899928256920466,2.535358874999929,tm_tw_refined_gated_offline_low_rank_best_beta,context_noise_refinement
tm_tw_refined,20264180,100,50,2,0.0,0.45,0.3,gated_offline_low_rank,1.0,1.0,beta,20.0,0.1,0.95,False,6439.6450046491145,643964.5004649115,1005325.3111171026,64.05533545647504,361360.81065219117,0.5,0.76,0.26802681262030953,0.01401868933190339,2.7537427500001286,tm_tw_refined_gated_offline_low_rank_best_beta,context_noise_refinement
tm_tw_refined,20264181,100,50,2,0.0,0.45,0.3,gated_offline_low_rank,1.0,1.0,beta,20.0,0.1,0.95,False,6898.592037968799,689859.2037968799,805596.1668053508,85.63337714633944,115736.96300847095,0.57,0.77,0.2675550662068824,0.01397185654694705,2.679843624999876,tm_tw_refined_gated_offline_low_rank_best_beta,context_noise_refinement
tm_tw_refined,20264182,100,50,2,0.0,0.45,0.3,gated_offline_low_rank,1.0,1.0,beta,20.0,0.1,0.95,False,8837.48907883931,883748.907883931,1396205.8198094335,63.296463554675114,512456.9119255026,0.4,0.64,0.2660031184256252,0.013914769639140293,2.658510290999857,tm_tw_refined_gated_offline_low_rank_best_beta,context_noise_refinement
tm_tw_refined,20265065,100,50,2,0.0,0.45,0.3,support_gated_offline_low_rank,0.5,0.25,beta,20.0,0.1,0.95,True,6505.182869722536,650518.2869722536,905295.3656603292,71.85702165809283,254777.07868807577,0.45,0.74,0.0882609704958854,0.0023280245014282,2.591210375000003,tm_tw_refined_support_gated_offline_low_rank_best_beta,context_noise_refinement
tm_tw_refined,20265066,100,50,2,0.0,0.45,0.3,support_gated_offline_low_rank,0.5,0.25,beta,20.0,0.1,0.95,True,6668.882075382035,666888.2075382035,925886.8222144484,72.02696825765415,258998.6146762449,0.39,0.59,0.088918792810152,0.0022565008207702,2.6038798750000183,tm_tw_refined_support_gated_offline_low_rank_best_beta,context_noise_refinement
tm_tw_refined,20265067,100,50,2,0.0,0.45,0.3,support_gated_offline_low_rank,0.5,0.25,beta,20.0,0.1,0.95,True,4643.057094803969,464305.70948039694,957528.5991955334,48.490009579920944,493222.8897151365,0.31,0.52,0.0908069187973208,0.0023540480273358,2.615352583999993,tm_tw_refined_support_gated_offline_low_rank_best_beta,context_noise_refinement
tm_tw_refined,20265068,100,50,2,0.0,0.45,0.3,support_gated_offline_low_rank,0.5,0.25,beta,20.0,0.1,0.95,True,6285.366857251669,628536.6857251669,858551.8771305373,73.2089350064518,230015.19140537037,0.58,0.76,0.09027254649945675,0.002470622082382722,2.642021290999992,tm_tw_refined_support_gated_offline_low_rank_best_beta,context_noise_refinement
tm_tw_refined,20265069,100,50,2,0.0,0.45,0.3,support_gated_offline_low_rank,0.5,0.25,beta,20.0,0.1,0.95,True,5425.183942984202,542518.3942984202,1040977.7394105477,52.1162339749571,498459.3451121275,0.33,0.69,0.09188077499687404,0.002514910575528096,2.6022782080001434,tm_tw_refined_support_gated_offline_low_rank_best_beta,context_noise_refinement
tm_tw_refined,20265070,100,50,2,0.0,0.45,0.3,support_gated_offline_low_rank,0.5,0.25,beta,20.0,0.1,0.95,True,6209.215860740956,620921.5860740956,983638.8401836671,63.12495610260325,362717.2541095716,0.42,0.63,0.09013557878782386,0.0023348776117288377,2.5988894580000306,tm_tw_refined_support_gated_offline_low_rank_best_beta,context_noise_refinement
tm_tw_refined,20265071,100,50,2,0.0,0.45,0.3,support_gated_offline_low_rank,0.5,0.25,beta,20.0,0.1,0.95,True,6939.587464512672,693958.7464512673,893425.2707830569,77.67395541017505,199466.52433178958,0.53,0.75,0.0897695713511513,0.002481769546476039,2.4397564999999304,tm_tw_refined_support_gated_offline_low_rank_best_beta,context_noise_refinement
tm_tw_refined,20265072,100,50,2,0.0,0.45,0.3,support_gated_offline_low_rank,0.5,0.25,beta,20.0,0.1,0.95,True,8859.60470970574,885960.4709705741,1165239.3791296165,76.03248627182066,279278.9081590425,0.54,0.81,0.08845013569676839,0.002123665789570875,2.461014750000004,tm_tw_refined_support_gated_offline_low_rank_best_beta,context_noise_refinement
tm_tw_refined,20265073,100,50,2,0.0,0.45,0.3,support_gated_offline_low_rank,0.5,0.25,beta,20.0,0.1,0.95,True,6141.420310541485,614142.0310541486,810013.6750848751,75.81872379991577,195871.64403072651,0.48,0.77,0.08725892990508029,0.0022047757715103838,2.6795314169999074,tm_tw_refined_support_gated_offline_low_rank_best_beta,context_noise_refinement
tm_tw_refined,20265074,100,50,2,0.0,0.45,0.3,support_gated_offline_low_rank,0.5,0.25,beta,20.0,0.1,0.95,True,8054.412872034736,805441.2872034736,1247404.4553958923,64.56937713500858,441963.16819241864,0.41,0.63,0.09271370129597496,0.002372415671291216,2.6898493329999837,tm_tw_refined_support_gated_offline_low_rank_best_beta,context_noise_refinement
tm_tw_refined,20263497,100,50,2,0.0,0.45,0.3,support_offline,1.0,1.0,deterministic,20.0,0.1,0.95,True,6847.29809863157,684729.809863157,918559.9746209936,74.543832605561,233830.1647578365,0.48,0.72,0.09166165068117,0.0025111604787129,0.9403960419999748,tm_tw_refined_support_offline,context_noise_refinement
tm_tw_refined,20263498,100,50,2,0.0,0.45,0.3,support_offline,1.0,1.0,deterministic,20.0,0.1,0.95,True,8497.114876480779,849711.4876480779,1044835.7174425834,81.32488901967231,195124.22979450552,0.52,0.75,0.0893336318349202,0.0021902658296735,0.9422022079999692,tm_tw_refined_support_offline,context_noise_refinement
tm_tw_refined,20263499,100,50,2,0.0,0.45,0.3,support_offline,1.0,1.0,deterministic,20.0,0.1,0.95,True,6646.82991920067,664682.991920067,1040905.0556548733,63.85625550659752,376222.0637348063,0.3,0.61,0.0888952883821275,0.0021687127716933,0.947789916999966,tm_tw_refined_support_offline,context_noise_refinement
tm_tw_refined,20263500,100,50,2,0.0,0.45,0.3,support_offline,1.0,1.0,deterministic,20.0,0.1,0.95,True,6549.137788797196,654913.7788797196,812602.6418581532,80.59459139612795,157688.8629784336,0.47,0.72,0.08633021457153427,0.002210085173729325,0.9751870000000054,tm_tw_refined_support_offline,context_noise_refinement
tm_tw_refined,20263501,100,50,2,0.0,0.45,0.3,support_offline,1.0,1.0,deterministic,20.0,0.1,0.95,True,5037.295261583984,503729.5261583984,932648.8481600727,54.010630812674535,428919.32200167427,0.35,0.57,0.08930358696828632,0.002487919085450892,0.9899502499999926,tm_tw_refined_support_offline,context_noise_refinement
tm_tw_refined,20263502,100,50,2,0.0,0.45,0.3,support_offline,1.0,1.0,deterministic,20.0,0.1,0.95,True,7189.110470791436,718911.0470791436,1031921.6762844691,69.66721056462835,313010.6292053255,0.47,0.66,0.09300778993050896,0.002313258714610764,0.9923051670000405,tm_tw_refined_support_offline,context_noise_refinement
tm_tw_refined,20263503,100,50,2,0.0,0.45,0.3,support_offline,1.0,1.0,deterministic,20.0,0.1,0.95,True,6999.640489501704,699964.0489501704,889375.0654541828,78.70290905813908,189411.0165040124,0.48,0.7,0.0864999591803228,0.0025326653427787523,0.9628872500002217,tm_tw_refined_support_offline,context_noise_refinement
tm_tw_refined,20263504,100,50,2,0.0,0.45,0.3,support_offline,1.0,1.0,deterministic,20.0,0.1,0.95,True,7107.099935231209,710709.9935231209,981813.2048810871,72.38749590959097,271103.2113579662,0.49,0.72,0.08983632560738578,0.0022761752409340527,0.9659507920000578,tm_tw_refined_support_offline,context_noise_refinement
tm_tw_refined,20263505,100,50,2,0.0,0.45,0.3,support_offline,1.0,1.0,deterministic,20.0,0.1,0.95,True,6205.098910309021,620509.8910309022,807440.6655630771,76.84897695834816,186930.77453217492,0.6,0.75,0.09066120211157341,0.002331154742385023,1.0142252499999813,tm_tw_refined_support_offline,context_noise_refinement
tm_tw_refined,20263506,100,50,2,0.0,0.45,0.3,support_offline,1.0,1.0,deterministic,20.0,0.1,0.95,True,10473.187246561021,1047318.7246561021,1492342.7431312934,70.17950329952862,445024.0184751913,0.44,0.64,0.09296725061952163,0.0024952401755745433,0.9797766669998964,tm_tw_refined_support_offline,context_noise_refinement
tm_tw,20262669,100,50,2,0.0,0.45,0.3,support_offline,1.0,1.0,deterministic,20.0,0.1,0.95,True,3649.78347817712,364978.347817712,968485.4553700334,37.685475377455525,603507.1075523214,0.3,0.55,0.0883607901354451,0.0022001322996799,0.9455494580000164,tm_tw_support_offline,context_noise_refinement
tm_tw,20262670,100,50,2,0.0,0.45,0.3,support_offline,1.0,1.0,deterministic,20.0,0.1,0.95,True,3207.7698066451903,320776.980664519,1079121.896981093,29.7257410457439,758344.9163165741,0.13,0.38,0.0916046406913969,0.0022834585661198,0.941281207999964,tm_tw_support_offline,context_noise_refinement
tm_tw,20262671,100,50,2,0.0,0.45,0.3,support_offline,1.0,1.0,deterministic,20.0,0.1,0.95,True,1914.5877743085484,191458.77743085485,1034440.7872590562,18.50843274830265,842982.0098282014,0.1,0.3,0.0905433957175465,0.0023146328417842,0.9479290419999984,tm_tw_support_offline,context_noise_refinement
tm_tw,20262672,100,50,2,0.0,0.45,0.3,support_offline,1.0,1.0,deterministic,20.0,0.1,0.95,True,6607.2939227421475,660729.3922742148,872734.7207399553,75.7079300928935,212005.32846574055,0.53,0.66,0.08784703728404858,0.0022614644740294337,0.9746703749999597,tm_tw_support_offline,context_noise_refinement
tm_tw,20262673,100,50,2,0.0,0.45,0.3,support_offline,1.0,1.0,deterministic,20.0,0.1,0.95,True,6218.1983232977545,621819.8323297754,1008807.2418197559,61.63911266220632,386987.40948998043,0.33,0.61,0.08804135491924993,0.0022474733978191264,0.9453622920000271,tm_tw_support_offline,context_noise_refinement
tm_tw,20262674,100,50,2,0.0,0.45,0.3,support_offline,1.0,1.0,deterministic,20.0,0.1,0.95,True,5778.219077345438,577821.9077345438,930609.455148456,62.09069814816854,352787.54741391225,0.34,0.57,0.0922433740146943,0.002441980085992242,0.9384500420001132,tm_tw_support_offline,context_noise_refinement
tm_tw,20262675,100,50,2,0.0,0.45,0.3,support_offline,1.0,1.0,deterministic,20.0,0.1,0.95,True,6149.355898420005,614935.5898420005,1002203.6400565645,61.358347272346116,387268.05021456396,0.34,0.56,0.09161568891573485,0.0024356340081075787,1.027694166999936,tm_tw_support_offline,context_noise_refinement
tm_tw,20262676,100,50,2,0.0,0.45,0.3,support_offline,1.0,1.0,deterministic,20.0,0.1,0.95,True,2177.298875181747,217729.8875181747,1056849.7523004166,20.601782518683276,839119.8647822419,0.07,0.23,0.09221751051992579,0.0024545560469463714,0.9545566659999167,tm_tw_support_offline,context_noise_refinement
tm_tw,20262677,100,50,2,0.0,0.45,0.3,support_offline,1.0,1.0,deterministic,20.0,0.1,0.95,True,5246.566721037628,524656.6721037627,816772.7051386279,64.23533362500338,292116.03303486516,0.46,0.6,0.0858498652734089,0.0022652561593454108,1.0754016250000404,tm_tw_support_offline,context_noise_refinement
tm_tw,20262678,100,50,2,0.0,0.45,0.3,support_offline,1.0,1.0,deterministic,20.0,0.1,0.95,True,8648.622570453514,864862.2570453513,1357323.987181528,63.71818852485106,492461.7301361767,0.45,0.62,0.08673240416332845,0.0022531766051691587,1.0464541669998653,tm_tw_support_offline,context_noise_refinement
tw,20261245,100,50,2,0.0,0.45,0.3,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,4268.709264922244,426870.9264922244,944906.159497131,45.17601268674135,518035.2330049066,0.23,0.49,0.3443494552603419,0.0179789808501039,0.995730750000007,tw_dense,context_noise_refinement
tw,20261246,100,50,2,0.0,0.45,0.3,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,5075.590284571024,507559.0284571024,1079359.095840131,47.02411184685837,571800.0673830286,0.34,0.51,0.3449983493900584,0.0180246389406566,0.999561208999978,tw_dense,context_noise_refinement
tw,20261247,100,50,2,0.0,0.45,0.3,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,4420.745855808887,442074.5855808887,1059922.9427004284,41.70818158295442,617848.3571195398,0.31,0.45,0.3436813637958031,0.0179561112897252,0.9949912920000088,tw_dense,context_noise_refinement
tw,20261248,100,50,2,0.0,0.45,0.3,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,4156.570207897395,415657.02078973956,840630.0384346631,49.44589198403312,424973.01764492353,0.35,0.46,0.3416971433126429,0.01782364957587512,1.023154624999961,tw_dense,context_noise_refinement
tw,20261249,100,50,2,0.0,0.45,0.3,dense,1.0,1.0,deterministic,20.0,0.1,0.95,False,4966.294001280797,496629.40012807964,1075192.7038091253,46.18980377830431,578563.3036810458,0.3,0.57,0.34439991462107866,0.0180162828684626,1.0325797909999892,tw_dense,context_noise_refinement
