S,context_noise_level,trust_scale_mult,gate_scale_mult,gate_mode,trust_floor,policy_label,n,mean_reward_pct_oracle,mean_transition_l1_error,mean_off_support_leakage,mean_top1_agreement,mean_top2_agreement,mean_cum_regret
50,0.0,1.0,1.0,deterministic,0.1,exp4_dense,10,75.53983673147691,0.30868476882528184,0.01589287421025627,0.49399999999999994,0.721,249808.4033274362
50,0.0,1.0,1.0,deterministic,0.1,global_ucb_tw_dense,10,49.394888545992615,0.30421087093347626,0.0157025744666241,0.32999999999999996,0.526,509710.3177530123
50,0.0,1.0,1.0,deterministic,0.1,local_ucb_tw_dense,10,60.46027535782993,0.30295228596395846,0.01563909987904932,0.38,0.619,403428.28784800635
50,0.0,1.0,1.0,deterministic,0.1,oracle,10,100.0,0.3038031034683698,0.01561447395654926,1.0,1.0,0.0
50,0.0,1.0,1.0,deterministic,0.1,state_thompson,10,53.816963132857566,0.3067791682279792,0.01578659578535762,0.294,0.506,453438.29439863266
50,0.0,1.0,1.0,deterministic,0.1,tm_tw_dense,10,49.09155466259976,0.30576183866482826,0.01575822543950611,0.321,0.542,512729.1810116436
50,0.0,1.0,1.0,deterministic,0.1,tm_tw_gated_offline,10,59.11916027022081,0.23978543181542133,0.01240901314859507,0.40199999999999997,0.618,411347.5431834163
50,0.0,1.0,1.0,deterministic,0.1,tm_tw_gated_offline_low_rank,10,52.581698215298545,0.2396418156249132,0.01242241163096819,0.364,0.579,461965.9357853962
50,0.0,1.0,1.0,deterministic,0.1,tm_tw_refined_dense,10,80.99052784632622,0.3064560096345096,0.015808086148982763,0.532,0.751,190325.51593172175
50,0.0,1.0,1.0,deterministic,0.1,tm_tw_refined_gated_offline,10,79.83407464115703,0.2405482772793961,0.01245003132172671,0.553,0.746,205390.57296544997
50,0.0,1.0,1.0,deterministic,0.1,tm_tw_refined_gated_offline_low_rank,10,80.96694553269099,0.24066271036569303,0.012455191675603761,0.538,0.754,201534.14817952906
50,0.0,1.0,1.0,deterministic,0.1,tm_tw_refined_support_offline,10,78.89022293726013,0.07942332274100873,3.808774789672688e-07,0.512,0.758,202874.32298351795
50,0.0,1.0,1.0,deterministic,0.1,tm_tw_support_offline,10,50.84021013475554,0.07989293548900409,3.8075214842693105e-07,0.331,0.572,493871.29582961847
50,0.0,1.0,1.0,deterministic,0.1,tw_dense,10,52.976125761853474,0.30415087108183186,0.01569417245569134,0.344,0.5469999999999999,497826.0052904833
50,0.0,1.0,1.0,deterministic,0.1,tw_gated_offline,10,61.05842589754618,0.23841955942384438,0.01235108616975291,0.41200000000000003,0.618,397433.1579256832
50,0.0,1.0,1.0,deterministic,0.1,tw_gated_offline_low_rank,10,47.29709429104722,0.23871994851803705,0.01238436916113653,0.299,0.513,503882.84414100926
50,0.0,1.0,1.0,deterministic,0.1,tw_support_offline,10,59.36276709950157,0.08079596867600738,3.8181701249600076e-07,0.42299999999999993,0.629,398165.8605482086
50,0.0,2.0,1.0,beta,0.1,tm_tw_refined_support_gated_offline_low_rank_best_beta,10,82.35564208599484,0.07978386952568162,3.7983437197393347e-07,0.567,0.805,176627.46532490192
50,0.1,0.5,1.0,beta,0.1,tm_tw_refined_gated_offline_best_beta,10,78.1383688266913,0.25104358017718315,0.013066457858799629,0.507,0.737,220782.85938802914
50,0.1,0.5,1.0,beta,0.1,tm_tw_refined_gated_offline_low_rank_best_beta,10,77.16634837257838,0.2501209744094777,0.01301192015214836,0.5349999999999999,0.767,228122.76301942393
50,0.1,1.0,1.0,deterministic,0.1,exp4_dense,10,74.24015574333018,0.32350820130469166,0.016785286269415563,0.479,0.689,263906.7276697985
50,0.1,1.0,1.0,deterministic,0.1,global_ucb_tw_dense,10,52.46878490536309,0.3189090544328671,0.0165206876991145,0.351,0.5650000000000001,458352.0866018258
50,0.1,1.0,1.0,deterministic,0.1,local_ucb_tw_dense,10,53.66685535151909,0.3176933614058248,0.01650525332796971,0.357,0.588,464291.653066501
50,0.1,1.0,1.0,deterministic,0.1,oracle,10,94.62956562830509,0.31823665027043696,0.01649949358609573,0.881,0.9470000000000001,55056.90534553826
50,0.1,1.0,1.0,deterministic,0.1,state_thompson,10,49.83446903678841,0.318938577010879,0.01653204604044424,0.284,0.5,491630.603191982
50,0.1,1.0,1.0,deterministic,0.1,tm_tw_dense,10,46.7915085811308,0.31863659753168455,0.01652056113257345,0.305,0.517,503259.62626492756
50,0.1,1.0,1.0,deterministic,0.1,tm_tw_gated_offline,10,62.928271575645965,0.24967470593650187,0.012992673712802261,0.40800000000000003,0.622,370565.72183261433
50,0.1,1.0,1.0,deterministic,0.1,tm_tw_gated_offline_low_rank,10,48.04743191688036,0.2502007750945958,0.013019481121768811,0.314,0.504,500056.81691835914
50,0.1,1.0,1.0,deterministic,0.1,tm_tw_refined_dense,10,73.95281577294563,0.32098417845050586,0.016653112822355938,0.5189999999999999,0.761,264687.67636672175
50,0.1,1.0,1.0,deterministic,0.1,tm_tw_refined_gated_offline,10,75.92049239107844,0.2505276304313648,0.01304570712962983,0.505,0.736,244092.49787797066
50,0.1,1.0,1.0,deterministic,0.1,tm_tw_refined_gated_offline_low_rank,10,73.39972004312794,0.2502844604683191,0.013013938347148249,0.48600000000000004,0.7310000000000001,270331.9096833691
50,0.1,1.0,1.0,deterministic,0.1,tm_tw_refined_support_offline,10,75.83346859352909,0.08294326145907308,0.0008844722800383301,0.5269999999999999,0.76,248431.3285332159
50,0.1,1.0,1.0,deterministic,0.1,tm_tw_support_offline,10,47.49354376682258,0.08159991903306048,0.00086183397297103,0.30100000000000005,0.517,512747.61380695505
50,0.1,1.0,1.0,deterministic,0.1,tw_dense,10,48.46352337462626,0.31859821410448197,0.01653270696689962,0.335,0.553,512236.02937805036
50,0.1,1.0,1.0,deterministic,0.1,tw_gated_offline,10,54.552550560375096,0.2498811558279777,0.01301075345374236,0.364,0.595,460402.64342551946
50,0.1,1.0,1.0,deterministic,0.1,tw_gated_offline_low_rank,10,50.656253915622166,0.24855415369578285,0.012936344239976161,0.321,0.549,501395.6934837278
50,0.1,1.0,1.0,deterministic,0.1,tw_support_offline,10,60.71081172231685,0.08333796535962099,0.00091555526920472,0.398,0.607,379488.7174109609
50,0.1,2.0,1.0,beta,0.1,tm_tw_refined_support_gated_offline_low_rank_best_beta,10,78.2175959342694,0.08283810750739679,0.0009453019629853801,0.521,0.736,223993.12959520207
50,0.2,0.5,0.5,beta,0.1,tm_tw_refined_gated_offline_best_beta,10,73.31041983635802,0.2601444548489479,0.013580128451730181,0.489,0.705,268526.48504729726
50,0.2,0.5,0.5,beta,0.1,tm_tw_refined_support_gated_offline_low_rank_best_beta,10,73.98293803265597,0.08747922817425562,0.00171763185240121,0.48600000000000004,0.724,247448.9873637877
50,0.2,1.0,0.5,beta,0.1,tm_tw_refined_gated_offline_low_rank_best_beta,10,77.90369915411586,0.25932530191488246,0.01353826913996685,0.509,0.752,222590.8519803489
50,0.2,1.0,1.0,deterministic,0.1,exp4_dense,10,70.89572285621676,0.33309836195002995,0.01735071758256054,0.48,0.681,311090.8192243151
50,0.2,1.0,1.0,deterministic,0.1,global_ucb_tw_dense,10,57.23136369251257,0.3314198092903723,0.017254411996256092,0.40700000000000003,0.611,440146.81158977683
50,0.2,1.0,1.0,deterministic,0.1,local_ucb_tw_dense,10,54.41080253336062,0.3320751116712833,0.01728921594691521,0.365,0.613,457764.78014842153
50,0.2,1.0,1.0,deterministic,0.1,oracle,10,89.39325764588767,0.3310048550611703,0.01724334175859174,0.8009999999999999,0.9279999999999999,112534.10598288309
50,0.2,1.0,1.0,deterministic,0.1,state_thompson,10,50.51210544863899,0.3314810905807687,0.01726477972438195,0.29,0.504,484244.92558943294
50,0.2,1.0,1.0,deterministic,0.1,tm_tw_dense,10,47.66080051302328,0.3322012103632579,0.01729681853927465,0.307,0.533,518008.7362656238
50,0.2,1.0,1.0,deterministic,0.1,tm_tw_gated_offline,10,56.01605794181778,0.25938429365089977,0.013535823355028408,0.41200000000000003,0.601,432909.1091693175
50,0.2,1.0,1.0,deterministic,0.1,tm_tw_gated_offline_low_rank,10,54.30388748209087,0.25942572408700065,0.013542926931612739,0.335,0.562,447962.66808959015
50,0.2,1.0,1.0,deterministic,0.1,tm_tw_refined_dense,10,72.55701253977523,0.33351139487682163,0.01736864527353135,0.477,0.714,269047.33775523916
50,0.2,1.0,1.0,deterministic,0.1,tm_tw_refined_gated_offline,10,71.45868869774259,0.2598826517747943,0.01356325893356387,0.461,0.714,288787.5493800934
50,0.2,1.0,1.0,deterministic,0.1,tm_tw_refined_gated_offline_low_rank,10,75.120404219847,0.2600435387209137,0.01356362832249482,0.499,0.726,252703.61663039285
50,0.2,1.0,1.0,deterministic,0.1,tm_tw_refined_support_offline,10,75.65922231245345,0.08676593771906593,0.00167135960423844,0.48599999999999993,0.712,246907.35018150677
50,0.2,1.0,1.0,deterministic,0.1,tm_tw_support_offline,10,49.78685721160224,0.08598918650095436,0.0016810486383807399,0.321,0.517,509649.4965770167
50,0.2,1.0,1.0,deterministic,0.1,tw_dense,10,49.40756542116917,0.3308466936576321,0.01723780181187958,0.329,0.521,509150.09650728793
50,0.2,1.0,1.0,deterministic,0.1,tw_gated_offline,10,55.47295939810273,0.2591873678140889,0.01353021488572462,0.357,0.5589999999999999,451974.2725113009
50,0.2,1.0,1.0,deterministic,0.1,tw_gated_offline_low_rank,10,45.25455606483938,0.26005075003258427,0.01357467789837789,0.296,0.522,534413.2904192316
50,0.2,1.0,1.0,deterministic,0.1,tw_support_offline,10,56.71793203860854,0.08594458749046796,0.00177548060240339,0.343,0.545,433577.9772190962
50,0.3,0.5,0.25,beta,0.1,tm_tw_refined_support_gated_offline_low_rank_best_beta,10,67.49186671966001,0.08984679206364873,0.0023441610398021997,0.44400000000000006,0.689,321477.06184205035
50,0.3,0.5,0.5,beta,0.1,tm_tw_refined_gated_offline_best_beta,10,68.24566417566112,0.2682048657282792,0.014017827261094528,0.43500000000000005,0.678,308017.4901061517
50,0.3,1.0,1.0,beta,0.1,tm_tw_refined_gated_offline_low_rank_best_beta,10,66.63503010736454,0.26802855184472585,0.01400915022416479,0.42300000000000004,0.679,333555.50681528833
50,0.3,1.0,1.0,deterministic,0.1,exp4_dense,10,70.14254445245969,0.3451777675790423,0.018028044735929692,0.46699999999999997,0.678,300109.79024242226
50,0.3,1.0,1.0,deterministic,0.1,global_ucb_tw_dense,10,54.36433596906039,0.34261591019602206,0.01789523522352077,0.33999999999999997,0.5469999999999999,442752.4944310797
50,0.3,1.0,1.0,deterministic,0.1,local_ucb_tw_dense,10,54.72190460127899,0.34281392414208206,0.01789292180440567,0.32999999999999996,0.579,451927.4758562398
50,0.3,1.0,1.0,deterministic,0.1,oracle,10,85.58213495306501,0.3438452460069637,0.01794892318619605,0.705,0.869,151028.1152618752
50,0.3,1.0,1.0,deterministic,0.1,state_thompson,10,50.48751848508407,0.34212242307926466,0.01786581088886912,0.305,0.501,490626.7596503784
50,0.3,1.0,1.0,deterministic,0.1,tm_tw_dense,10,51.21959968374752,0.3429107554083504,0.017904691718589348,0.32999999999999996,0.538,497658.68120004144
50,0.3,1.0,1.0,deterministic,0.1,tm_tw_gated_offline,10,56.508299469258404,0.2689304489933214,0.01405448597318156,0.384,0.5860000000000001,436307.71133063716
50,0.3,1.0,1.0,deterministic,0.1,tm_tw_gated_offline_low_rank,10,51.94143503136178,0.26783704969884137,0.01400784666051921,0.32999999999999996,0.529,470753.21304667013
50,0.3,1.0,1.0,deterministic,0.1,tm_tw_refined_dense,10,69.03882888680059,0.34514572681229316,0.01802529299542889,0.461,0.7,320001.2002949326
50,0.3,1.0,1.0,deterministic,0.1,tm_tw_refined_gated_offline,10,70.64710996792073,0.2684164847973145,0.01403243948642385,0.466,0.692,301493.35633650207
50,0.3,1.0,1.0,deterministic,0.1,tm_tw_refined_gated_offline_low_rank,10,70.23552808246247,0.26862955948548606,0.014045073356926691,0.442,0.6809999999999999,320782.08029611665
50,0.3,1.0,1.0,deterministic,0.1,tm_tw_refined_support_offline,10,72.21162951308685,0.08984968998873506,0.0023516637555542697,0.45999999999999996,0.6839999999999999,279726.42933419265
50,0.3,1.0,1.0,deterministic,0.1,tm_tw_support_offline,10,49.52710420156543,0.0895056061634779,0.00231577644849929,0.30500000000000005,0.508,516757.99972345785
50,0.3,1.0,1.0,deterministic,0.1,tw_dense,10,48.45488072917796,0.3429482460897838,0.01791747137692879,0.313,0.503,523489.8489550396
50,0.3,1.0,1.0,deterministic,0.1,tw_gated_offline,10,55.813922468042676,0.2679190016643416,0.014008046109682029,0.388,0.591,430063.9033605921
50,0.3,1.0,1.0,deterministic,0.1,tw_gated_offline_low_rank,10,49.69068637926215,0.2671717944587477,0.013968510555839489,0.321,0.5389999999999999,492949.07858902187
50,0.3,1.0,1.0,deterministic,0.1,tw_support_offline,10,45.33308160040249,0.09018673481313338,0.00236555493643213,0.29900000000000004,0.519,546663.0228538122
100,0.0,0.5,0.25,beta,0.1,tm_tw_refined_gated_offline_low_rank_best_beta,10,75.48146937109388,0.3072186425455696,0.00786079696911148,0.479,0.7030000000000001,243215.91435405388
100,0.0,0.5,1.0,beta,0.1,tm_tw_refined_gated_offline_best_beta,10,75.99164025956487,0.30730450725270864,0.007862978346043981,0.465,0.721,242380.06156381933
100,0.0,0.5,1.0,beta,0.1,tm_tw_refined_support_gated_offline_low_rank_best_beta,10,73.5009903178206,0.07008664253465677,4.266443103911423e-07,0.47400000000000003,0.708,265742.173197528
100,0.0,1.0,1.0,deterministic,0.1,exp4_dense,10,60.25805833615508,0.36093327646296613,0.009234190269444841,0.378,0.5980000000000001,412636.0467358597
100,0.0,1.0,1.0,deterministic,0.1,global_ucb_tw_dense,10,44.70972300284979,0.3602415026668457,0.00921786739874142,0.306,0.531,593288.342334619
100,0.0,1.0,1.0,deterministic,0.1,local_ucb_tw_dense,10,52.44337646195246,0.36051773174387924,0.00922432653026336,0.33599999999999997,0.557,493901.7369928762
100,0.0,1.0,1.0,deterministic,0.1,oracle,10,100.0,0.3599262963103643,0.00920966916226512,1.0,1.0,0.0
100,0.0,1.0,1.0,deterministic,0.1,state_thompson,10,45.826607022223875,0.36079158333031214,0.00923102624773817,0.263,0.46799999999999997,556566.0721716997
100,0.0,1.0,1.0,deterministic,0.1,tm_tw_dense,10,45.21494014011175,0.36028292130115686,0.00921852821141443,0.29500000000000004,0.506,555336.2517729865
100,0.0,1.0,1.0,deterministic,0.1,tm_tw_gated_offline,10,56.280650126200854,0.30713240871345715,0.00785844936397697,0.383,0.568,447382.9830080442
100,0.0,1.0,1.0,deterministic,0.1,tm_tw_gated_offline_low_rank,10,46.43454631179732,0.30713097536467393,0.00785862763024869,0.301,0.502,568825.3831348232
100,0.0,1.0,1.0,deterministic,0.1,tm_tw_refined_dense,10,71.97677363720608,0.36083972660576097,0.0092323833210018,0.458,0.6910000000000001,272868.0708919834
100,0.0,1.0,1.0,deterministic,0.1,tm_tw_refined_gated_offline,10,74.98673505218586,0.30724909278066687,0.0078615869107039,0.49000000000000005,0.733,251436.93019211787
100,0.0,1.0,1.0,deterministic,0.1,tm_tw_refined_gated_offline_low_rank,10,73.46516320129714,0.3073502867159378,0.00786377185407746,0.471,0.722,271345.9643982727
100,0.0,1.0,1.0,deterministic,0.1,tm_tw_refined_support_offline,10,74.17447251724995,0.07031264837251375,4.2657108550131016e-07,0.445,0.7,259554.42059303354
100,0.0,1.0,1.0,deterministic,0.1,tm_tw_support_offline,10,44.1636871075754,0.07098367743654106,4.271009570729457e-07,0.29100000000000004,0.533,567022.5464848068
100,0.0,1.0,1.0,deterministic,0.1,tw_dense,10,42.63549749203041,0.36074721361646145,0.00923011514265036,0.292,0.48600000000000004,584081.4285822228
100,0.0,1.0,1.0,deterministic,0.1,tw_gated_offline,10,43.74219230513692,0.30709938694105554,0.00785758639832489,0.27399999999999997,0.488,590646.4857302865
100,0.0,1.0,1.0,deterministic,0.1,tw_gated_offline_low_rank,10,40.91845130239742,0.307115708454623,0.007858317584664539,0.258,0.446,598558.0566330974
100,0.0,1.0,1.0,deterministic,0.1,tw_support_offline,10,52.70304366043996,0.07135856139371966,4.255686870218451e-07,0.355,0.581,484136.56845090387
100,0.1,0.5,0.25,beta,0.1,tm_tw_refined_gated_offline_best_beta,10,67.34022510009554,0.31198072649527786,0.007982764302363759,0.44699999999999995,0.705,329714.37655912666
100,0.1,1.0,1.0,beta,0.1,tm_tw_refined_gated_offline_low_rank_best_beta,10,71.17762605458876,0.31151946295229466,0.00797108068852947,0.45600000000000007,0.6970000000000001,304139.10530202603
100,0.1,1.0,1.0,beta,0.1,tm_tw_refined_support_gated_offline_low_rank_best_beta,10,71.54887967725297,0.07118879711818096,0.00027119198393391996,0.45,0.6799999999999999,282344.7652496877
100,0.1,1.0,1.0,deterministic,0.1,exp4_dense,10,56.079342124399524,0.36636571398984646,0.009373940672965039,0.376,0.602,445853.12219115923
100,0.1,1.0,1.0,deterministic,0.1,global_ucb_tw_dense,10,45.93467437844878,0.36598840157957946,0.009364723644615661,0.314,0.51,537452.5575473349
100,0.1,1.0,1.0,deterministic,0.1,local_ucb_tw_dense,10,49.72780199997309,0.36645210323417354,0.00937653917625709,0.33999999999999997,0.5559999999999999,520323.2450716241
100,0.1,1.0,1.0,deterministic,0.1,oracle,10,92.90968836407674,0.366344860464879,0.00937410486885893,0.889,0.9629999999999999,75543.14812687933
100,0.1,1.0,1.0,deterministic,0.1,state_thompson,10,45.41340081856377,0.36658733914906366,0.00937984907977852,0.269,0.45199999999999996,574523.4450925504
100,0.1,1.0,1.0,deterministic,0.1,tm_tw_dense,10,49.170780081193115,0.3664235830263786,0.00937579289788147,0.322,0.505,517241.12480712484
100,0.1,1.0,1.0,deterministic,0.1,tm_tw_gated_offline,10,49.00732039232241,0.31157683491488564,0.0079727483692486,0.32,0.537,539173.5365371963
100,0.1,1.0,1.0,deterministic,0.1,tm_tw_gated_offline_low_rank,10,47.839169961112134,0.311890298246943,0.007980545449287729,0.309,0.504,543368.8267915776
100,0.1,1.0,1.0,deterministic,0.1,tm_tw_refined_dense,10,73.43700824918295,0.36683036046090906,0.00938627384187864,0.485,0.725,280045.17558048444
100,0.1,1.0,1.0,deterministic,0.1,tm_tw_refined_gated_offline,10,67.97462908808889,0.3117916862071501,0.00797804635901842,0.45599999999999996,0.7,326582.4116572652
100,0.1,1.0,1.0,deterministic,0.1,tm_tw_refined_gated_offline_low_rank,10,70.20530326775305,0.31230179914549644,0.007990790347374339,0.45,0.6849999999999999,305535.1495972452
100,0.1,1.0,1.0,deterministic,0.1,tm_tw_refined_support_offline,10,69.76083889908374,0.07175553881131505,0.00027670542290291,0.449,0.6940000000000001,298321.3922611459
100,0.1,1.0,1.0,deterministic,0.1,tm_tw_support_offline,10,42.131267528932625,0.07236097078214268,0.00028553057138406,0.275,0.513,613461.2752559674
100,0.1,1.0,1.0,deterministic,0.1,tw_dense,10,44.59467836881518,0.36627757053273474,0.00937209557019049,0.321,0.515,584668.4098630409
100,0.1,1.0,1.0,deterministic,0.1,tw_gated_offline,10,45.285782104236205,0.3118186434920577,0.00797843396877511,0.28700000000000003,0.49399999999999994,542532.1839749527
100,0.1,1.0,1.0,deterministic,0.1,tw_gated_offline_low_rank,10,43.31887002028889,0.3118110308956342,0.00797855004982824,0.282,0.49700000000000005,575888.2675597825
100,0.1,1.0,1.0,deterministic,0.1,tw_support_offline,10,49.65365473784151,0.07115903951631433,0.00026263217643997,0.327,0.538,480142.6538754914
100,0.2,0.5,1.0,beta,0.1,tm_tw_refined_gated_offline_best_beta,10,68.5561968125691,0.3161431134648505,0.00808933041917647,0.43200000000000005,0.682,327799.60641996167
100,0.2,0.5,1.0,beta,0.1,tm_tw_refined_gated_offline_low_rank_best_beta,10,68.37835778913458,0.3163093624688217,0.00809382183484366,0.438,0.6799999999999999,325088.6516212985
100,0.2,0.5,1.0,beta,0.1,tm_tw_refined_support_gated_offline_low_rank_best_beta,10,70.10737500806252,0.07264253159787247,0.00049872807913612,0.42800000000000005,0.659,306898.067558552
100,0.2,1.0,1.0,deterministic,0.1,exp4_dense,10,57.607583362979355,0.37158122072558497,0.00950799838917495,0.382,0.619,426093.8128345391
100,0.2,1.0,1.0,deterministic,0.1,global_ucb_tw_dense,10,46.20102969612552,0.37155927818379936,0.0095075733193983,0.28300000000000003,0.509,555306.5978916828
100,0.2,1.0,1.0,deterministic,0.1,local_ucb_tw_dense,10,50.65345161568656,0.3718068814570242,0.00951368706773682,0.317,0.5349999999999999,511682.5362464688
100,0.2,1.0,1.0,deterministic,0.1,oracle,10,90.75510240589202,0.3713617041906762,0.00950238416751924,0.8089999999999999,0.9189999999999999,102320.52345327733
100,0.2,1.0,1.0,deterministic,0.1,state_thompson,10,44.44364592427393,0.3715315777788777,0.00950656948402316,0.27,0.44799999999999995,568700.5965829574
100,0.2,1.0,1.0,deterministic,0.1,tm_tw_dense,10,43.67067117014416,0.3717194436628286,0.0095116349955191,0.28900000000000003,0.504,565841.053305473
100,0.2,1.0,1.0,deterministic,0.1,tm_tw_gated_offline,10,51.73130605959356,0.31582365345358043,0.008081281711780899,0.306,0.524,496884.8222976221
100,0.2,1.0,1.0,deterministic,0.1,tm_tw_gated_offline_low_rank,10,47.50456433787341,0.3162629748022792,0.00809251564051881,0.325,0.528,527412.5112943207
100,0.2,1.0,1.0,deterministic,0.1,tm_tw_refined_dense,10,66.16170300779132,0.3716291074703431,0.00950895849459894,0.42000000000000004,0.637,343362.2264266878
100,0.2,1.0,1.0,deterministic,0.1,tm_tw_refined_gated_offline,10,67.53306321436345,0.3161075650730648,0.00808857556604484,0.42300000000000004,0.653,326284.07887965714
100,0.2,1.0,1.0,deterministic,0.1,tm_tw_refined_gated_offline_low_rank,10,66.43570243708241,0.3160154411426387,0.00808631594292175,0.422,0.692,336129.80916461867
100,0.2,1.0,1.0,deterministic,0.1,tm_tw_refined_support_offline,10,66.663743503856,0.07281631621646859,0.00051784791550499,0.42300000000000004,0.667,333738.57610249374
100,0.2,1.0,1.0,deterministic,0.1,tm_tw_support_offline,10,49.374532692490526,0.07378425433074552,0.0005210968813263601,0.33999999999999997,0.54,514871.42888090044
100,0.2,1.0,1.0,deterministic,0.1,tw_dense,10,47.60759806479124,0.37127648557882115,0.009500089881430519,0.296,0.496,533978.2890007762
100,0.2,1.0,1.0,deterministic,0.1,tw_gated_offline,10,45.81206777287208,0.3159457776009214,0.00808434946189278,0.281,0.49000000000000005,583845.0803177385
100,0.2,1.0,1.0,deterministic,0.1,tw_gated_offline_low_rank,10,40.83238963712299,0.31592327487807664,0.00808378071587863,0.28700000000000003,0.492,617679.5605511585
100,0.2,1.0,1.0,deterministic,0.1,tw_support_offline,10,41.277380856358675,0.0735029000737697,0.00050500389180041,0.29700000000000004,0.48,608406.4087350983
100,0.3,0.5,0.25,beta,0.1,tm_tw_refined_gated_offline_best_beta,10,65.62526719679872,0.3198376102648768,0.008184142737406929,0.42699999999999994,0.651,361398.17500793043
100,0.3,0.5,0.5,beta,0.1,tm_tw_refined_gated_offline_low_rank_best_beta,10,65.13696202061121,0.31980130681719904,0.00818321053707835,0.39699999999999996,0.638,351324.1387320291
100,0.3,1.0,0.25,beta,0.1,tm_tw_refined_support_gated_offline_low_rank_best_beta,10,65.41409201738445,0.07493778306085068,0.00071946090010571,0.41200000000000003,0.643,354318.83008175116
100,0.3,1.0,1.0,deterministic,0.1,exp4_dense,10,68.52515701900552,0.3758937257285766,0.00961821534589593,0.437,0.646,311844.1263494201
100,0.3,1.0,1.0,deterministic,0.1,global_ucb_tw_dense,10,46.886180356231066,0.37622841461094575,0.00962683102128254,0.319,0.502,532314.3803986943
100,0.3,1.0,1.0,deterministic,0.1,local_ucb_tw_dense,10,50.72489487998418,0.3762495135467942,0.009627515866097159,0.323,0.538,487657.62003908976
100,0.3,1.0,1.0,deterministic,0.1,oracle,10,85.61604189783661,0.3762249183070325,0.00962700549895945,0.713,0.8710000000000001,159560.16541276366
100,0.3,1.0,1.0,deterministic,0.1,state_thompson,10,41.39088062363329,0.3762777106791214,0.00962831113185962,0.223,0.446,600186.3471796722
100,0.3,1.0,1.0,deterministic,0.1,tm_tw_dense,10,41.808705272148565,0.37588681182876493,0.00961831983789187,0.261,0.48200000000000004,620088.2288566349
100,0.3,1.0,1.0,deterministic,0.1,tm_tw_gated_offline,10,46.87664669606199,0.3194666108967639,0.00817449419395593,0.288,0.483,536005.095828453
100,0.3,1.0,1.0,deterministic,0.1,tm_tw_gated_offline_low_rank,10,47.18521138529425,0.3198529538873337,0.00818437387967532,0.275,0.501,521364.2094163246
100,0.3,1.0,1.0,deterministic,0.1,tm_tw_refined_dense,10,64.61809882509509,0.375981731408481,0.00962075644472439,0.402,0.657,366421.78036500193
100,0.3,1.0,1.0,deterministic,0.1,tm_tw_refined_gated_offline,10,63.89735844373937,0.3198676596113278,0.00818487606502566,0.42400000000000004,0.638,362313.1604865241
100,0.3,1.0,1.0,deterministic,0.1,tm_tw_refined_gated_offline_low_rank,10,65.08289100465274,0.3196302555006048,0.00817883162116067,0.42800000000000005,0.639,349245.59425669466
100,0.3,1.0,1.0,deterministic,0.1,tm_tw_refined_support_offline,10,62.270934851450136,0.07482373034318757,0.00070079424360977,0.40700000000000003,0.642,370188.36119966174
100,0.3,1.0,1.0,deterministic,0.1,tm_tw_support_offline,10,50.74053777224665,0.07451818141671177,0.0007164433777052299,0.32999999999999996,0.534,498336.6974995717
100,0.3,1.0,1.0,deterministic,0.1,tw_dense,10,45.27137011654803,0.3762861090060216,0.009628344578177881,0.278,0.48200000000000004,573807.1822119991
100,0.3,1.0,1.0,deterministic,0.1,tw_gated_offline,10,43.44389558961169,0.31958708278406706,0.00817770319777585,0.244,0.4779999999999999,573558.0389892377
100,0.3,1.0,1.0,deterministic,0.1,tw_gated_offline_low_rank,10,44.13705180254074,0.3197329931583196,0.00818145293898041,0.308,0.522,577662.4570131019
100,0.3,1.0,1.0,deterministic,0.1,tw_support_offline,10,43.18120600957514,0.07581326919159184,0.0007176895864315,0.3,0.51,601720.3721825649
